node,row_idx,A_i_r_db,is_clean_row
Node5-Bogota,99,-0.05894696838398647,True
Node5-Bogota,100,-0.10743132759361235,True
Node5-Bogota,101,-0.22682518557111322,True
Node5-Bogota,102,-0.018096064081193963,True
Node5-Bogota,103,,False
Node5-Bogota,104,-0.13214588430820778,True
Node6-Bogota,0,0.4134392577460123,True
Node6-Bogota,1,-0.26231411271390537,True
Node6-Bogota,2,0.31662899332270417,True
Node6-Bogota,3,0.4698567040023153,True
Node6-Bogota,4,0.6195186380094317,True
Node6-Bogota,5,0.4779596908306847,True
Node6-Bogota,6,0.20372561843778525,True
Node6-Bogota,7,0.35838145634368257,True
Node6-Bogota,8,0.304647193327684,True
Node6-Bogota,9,0.25871677839514795,True
Node6-Bogota,10,-0.20097776502093523,True
Node6-Bogota,11,0.7481507871364386,True
Node6-Bogota,12,-0.11017453834410551,True
Node6-Bogota,13,0.3341012059811248,True
Node6-Bogota,14,-0.05258316921820544,True
Node6-Bogota,15,0.2345951820113965,True
Node6-Bogota,16,-0.2934747763823012,True
Node6-Bogota,17,0.0737458865099146,True
Node6-Bogota,18,-0.12216260369736026,True
Node6-Bogota,19,0.15573165109336698,True
Node6-Bogota,20,0.35993104556104427,True
Node6-Bogota,21,-0.26389768770268585,True
Node6-Bogota,22,0.3289743562146573,True
Node6-Bogota,23,0.17029249609107822,True
Node6-Bogota,24,-0.19346777414539684,True
Node6-Bogota,25,-0.17278657399985478,True
Node6-Bogota,26,0.0600399423958191,True
Node6-Bogota,27,-0.008944395632758728,True
Node6-Bogota,28,0.5493166943675314,True
Node6-Bogota,29,0.29948573672901524,True
Node6-Bogota,30,0.6625761071629227,True
Node6-Bogota,31,-0.057644192939939165,True
Node6-Bogota,32,0.33739563837128445,True
Node6-Bogota,33,-0.5551635089395351,True
Node6-Bogota,34,-0.21518821549912864,True
Node6-Bogota,35,-0.26688386379678786,True
Node6-Bogota,36,0.23816677827020638,True
Node6-Bogota,37,-0.26350301482503957,True
Node6-Bogota,38,0.3042887393624779,True
Node6-Bogota,39,0.7819367441204808,True
Node6-Bogota,40,-0.08612081587812737,True
Node6-Bogota,41,0.13368329829074443,True
Node6-Bogota,42,0.16218969921364257,True
Node6-Bogota,43,-0.09611043915373207,True
Node6-Bogota,44,,False
Node6-Bogota,45,1.105305032896577,True
Node6-Bogota,46,-0.2747370906217239,True
Node6-Bogota,47,-0.18366638543905328,True
Node6-Bogota,48,-0.30191840309291884,True
Node6-Bogota,49,-0.43422791519477477,True
Node6-Bogota,50,0.18531421816305632,True
Node6-Bogota,51,-0.6270315824849265,True
Node6-Bogota,52,0.015207752374326144,True
Node6-Bogota,53,-0.3251760805036005,True
Node6-Bogota,54,-0.5988566234616495,True
Node6-Bogota,55,0.0015044482949436722,True
Node6-Bogota,56,0.011599929151028254,True
Node6-Bogota,57,0.27274871376367527,True
Node6-Bogota,58,-0.2416686924349254,True
Node6-Bogota,59,0.1892236061676731,True
Node6-Bogota,60,0.750021280668637,True
Node6-Bogota,61,-0.3252695975185864,True
Node6-Bogota,62,0.6083386608401395,True
Node6-Bogota,63,0.28108535426848025,True
Node6-Bogota,64,-0.20498772149563127,True
Node6-Bogota,65,0.09956714771602138,True
Node6-Bogota,66,-0.32242733654232414,True
Node6-Bogota,67,-1.1005420239549517,True
Node6-Bogota,68,0.3229089682740137,True
Node6-Bogota,69,0.3145081187562123,True
Node6-Bogota,70,-0.33410623507531856,True
Node6-Bogota,71,-0.2716242768613916,True
Node6-Bogota,72,-0.1354407212012272,True
Node6-Bogota,73,-0.4508673100070083,True
Node6-Bogota,74,-0.27072655186600825,True
Node6-Bogota,75,-0.6056684531282512,True
Node6-Bogota,76,-0.21079722141243334,True
Node6-Bogota,77,0.020036819749082446,True
Node6-Bogota,78,-0.07993038036816735,True
Node6-Bogota,79,0.040001603312139866,True
Node6-Bogota,80,0.26185134450501174,True
Node6-Bogota,81,-0.6687116620344604,True
Node6-Bogota,82,-0.21334304302415086,True
Node6-Bogota,83,0.027980504773162163,True
Node6-Bogota,84,-0.21808130062067732,True
Node6-Bogota,85,-0.4527276646385709,True
Node6-Bogota,86,-0.34847774595332603,True
Node6-Bogota,87,-0.10873499165845413,True
Node6-Bogota,88,-0.6919346174321657,True
Node6-Bogota,89,-0.20432331779284676,True
Node6-Bogota,90,-0.6022827245067641,True
Node6-Bogota,91,-0.06449203095491503,True
Node6-Bogota,92,-0.6804128200628385,True
Node6-Bogota,93,0.537486408986372,True
Node6-Bogota,94,-0.20244971764549685,True
Node6-Bogota,95,0.1539198938057178,True
Node6-Bogota,96,0.03311855680608178,True
Node6-Bogota,97,-0.13368435736152984,True
Node6-Bogota,98,-0.5243389581630523,True
Node6-Bogota,99,-0.2886853032390564,True
Node6-Bogota,100,-0.06891164851166537,True
Node6-Bogota,101,0.15468325963556875,True
Node6-Bogota,102,0.04051813809617455,True
Node6-Bogota,103,-0.2575196529319559,True
Node6-Bogota,104,-0.3899539813528111,True
Node7-Bogota,0,0.0,True
Node7-Bogota,1,0.0,True
Node7-Bogota,2,0.0,True
Node7-Bogota,3,0.0,True
Node7-Bogota,4,0.0,True
Node7-Bogota,5,0.0,True
Node7-Bogota,6,0.0,True
Node7-Bogota,7,0.0,True
Node7-Bogota,8,0.0,True
Node7-Bogota,9,0.0,True
Node7-Bogota,10,0.0,True
Node7-Bogota,11,0.0,True
Node7-Bogota,12,0.0,True
Node7-Bogota,13,0.0,True
Node7-Bogota,14,0.0,True
Node7-Bogota,15,0.0,True
Node7-Bogota,16,0.0,True
Node7-Bogota,17,0.0,True
Node7-Bogota,18,0.0,True
Node7-Bogota,19,0.0,True
Node7-Bogota,20,0.0,True
Node7-Bogota,21,0.0,True
Node7-Bogota,22,0.0,True
Node7-Bogota,23,0.0,True
Node7-Bogota,24,0.0,True
Node7-Bogota,25,0.0,True
Node7-Bogota,26,0.0,True
Node7-Bogota,27,0.0,True
Node7-Bogota,28,0.0,True
Node7-Bogota,29,0.0,True
Node7-Bogota,30,0.0,True
Node7-Bogota,31,0.0,True
Node7-Bogota,32,0.0,True
Node7-Bogota,33,0.0,True
Node7-Bogota,34,0.0,True
Node7-Bogota,35,0.0,True
Node7-Bogota,36,0.0,True
Node7-Bogota,37,0.0,True
Node7-Bogota,38,0.0,True
Node7-Bogota,39,0.0,True
Node7-Bogota,40,0.0,True
Node7-Bogota,41,0.0,True
Node7-Bogota,42,0.0,True
Node7-Bogota,43,0.0,True
Node7-Bogota,44,0.0,True
Node7-Bogota,45,0.0,True
Node7-Bogota,46,0.0,True
Node7-Bogota,47,0.0,True
Node7-Bogota,48,0.0,True
Node7-Bogota,49,0.0,True
Node7-Bogota,50,0.0,True
Node7-Bogota,51,0.0,True
Node7-Bogota,52,0.0,True
Node7-Bogota,53,0.0,True
Node7-Bogota,54,0.0,True
Node7-Bogota,55,0.0,True
Node7-Bogota,56,0.0,True
Node7-Bogota,57,0.0,True
Node7-Bogota,58,0.0,True
Node7-Bogota,59,0.0,True
Node7-Bogota,60,0.0,True
Node7-Bogota,61,0.0,True
Node7-Bogota,62,0.0,True
Node7-Bogota,63,0.0,True
Node7-Bogota,64,0.0,True
Node7-Bogota,65,0.0,True
Node7-Bogota,66,0.0,True
Node7-Bogota,67,0.0,True
Node7-Bogota,68,0.0,True
Node7-Bogota,69,0.0,True
Node7-Bogota,70,0.0,True
Node7-Bogota,71,0.0,True
Node7-Bogota,72,0.0,True
Node7-Bogota,73,0.0,True
Node7-Bogota,74,0.0,True
Node7-Bogota,75,0.0,True
Node7-Bogota,76,0.0,True
Node7-Bogota,77,0.0,True
Node7-Bogota,78,0.0,True
Node7-Bogota,79,0.0,True
Node7-Bogota,80,0.0,True
Node7-Bogota,81,0.0,True
Node7-Bogota,82,0.0,True
Node7-Bogota,83,0.0,True
Node7-Bogota,84,0.0,True
Node7-Bogota,85,0.0,True
Node7-Bogota,86,0.0,True
Node7-Bogota,87,0.0,True
Node7-Bogota,88,0.0,True
Node7-Bogota,89,0.0,True
Node7-Bogota,90,0.0,True
Node7-Bogota,91,0.0,True
Node7-Bogota,92,0.0,True
Node7-Bogota,93,0.0,True
Node7-Bogota,94,0.0,True
Node7-Bogota,95,0.0,True
Node7-Bogota,96,0.0,True
Node7-Bogota,97,0.0,True
Node7-Bogota,98,0.0,True
Node7-Bogota,99,0.0,True
Node7-Bogota,100,0.0,True
Node7-Bogota,101,0.0,True
Node7-Bogota,102,0.0,True
Node7-Bogota,103,0.0,True
Node7-Bogota,104,0.0,True
Node8-Bogota,0,0.19391459832649788,True
Node8-Bogota,1,-0.2940004519178512,True
Node8-Bogota,2,0.32166186004257974,True
Node8-Bogota,3,-0.12051281915258558,True
Node8-Bogota,4,,False
Node8-Bogota,5,0.312898637069292,True
Node8-Bogota,6,0.020556239791338346,True
Node8-Bogota,7,-0.2639867084547619,True
Node8-Bogota,8,,False
Node8-Bogota,9,-0.05815499702390359,True
Node8-Bogota,10,-0.02376337969370838,True
Node8-Bogota,11,0.06973093844331885,True
Node8-Bogota,12,,False
Node8-Bogota,13,0.1668150544048903,True
Node8-Bogota,14,-0.1711580796045795,True
Node8-Bogota,15,0.16116715975320645,True
Node8-Bogota,16,-0.445999570484659,True
Node8-Bogota,17,-0.10237011506414058,True
Node8-Bogota,18,-0.2831571247037282,True
Node8-Bogota,19,0.08150535309978374,True
Node8-Bogota,20,0.19273120715282793,True
Node8-Bogota,21,-0.2685840422410254,True
Node8-Bogota,22,0.12533000821680174,True
Node9-Funza,0,,False
Node9-Funza,1,-0.49358919489710906,True
Node9-Funza,2,0.6214484688147132,True
Node9-Funza,3,0.5992714479684533,True
Node9-Funza,4,0.30351347790346617,True
Node9-Funza,5,-0.7664493345582765,True
Node9-Funza,6,0.033920993896320084,True
Node9-Funza,7,0.23799085316210744,True
Node9-Funza,8,0.2675946098495432,True
Node9-Funza,9,-0.14383699757421475,True
Node9-Funza,10,0.16456134677194678,True
Node9-Funza,11,0.8932993848631421,True
Node9-Funza,12,-0.06733474443007886,True
Node9-Funza,13,0.26320027715542227,True
Node9-Funza,14,-0.6742316295499137,True
Node9-Funza,15,0.5263728156334913,True
Node9-Funza,16,-0.08305327498865189,True
Node9-Funza,17,0.2725780278785783,True
Node9-Funza,18,-0.3327439589977014,True
Node9-Funza,19,0.5227603188405854,True
Node9-Funza,20,-0.6511710161165234,True
Node9-Funza,21,-0.618280953010894,True
Node9-Funza,22,0.3233344071054602,True
Node9-Funza,23,-0.4450076532988612,True
Node9-Funza,24,-0.4239521669067704,True
Node9-Funza,25,0.24404211488570826,True
Node9-Funza,26,0.17454074961034446,True
Node9-Funza,27,0.47275517843906156,True
Node9-Funza,28,-0.01936151297953209,True
Node9-Funza,29,,False
Node9-Funza,30,0.6608780684306967,True
Node9-Funza,31,,False
Node9-Funza,32,0.06830002398924179,True
Node9-Funza,33,-0.6497121490341753,True
Node9-Funza,34,0.1165001660452949,True
Node9-Funza,35,0.1429528502245035,True
Node9-Funza,36,-0.25725639887966745,True
Node9-Funza,37,-0.4642918765454106,True
Node9-Funza,38,-0.21910848021251167,True
Node9-Funza,39,0.785613468601726,True
Node9-Funza,40,,False
Node9-Funza,41,-0.03006080831570701,True
Node9-Funza,42,0.3346080249812079,True
Node9-Funza,43,-0.6023207148793885,True
Node9-Funza,44,-0.2577194199344084,True
Node9-Funza,45,1.2868788134278248,True
Node9-Funza,46,0.010907788020729836,True
Node9-Funza,47,-0.05408749808821192,True
Node9-Funza,48,-0.07142699824278279,True
Node9-Funza,49,-0.1829657606854932,True
Node9-Funza,50,0.34453776905521916,True
Node9-Funza,51,-0.07605055568839025,True
Node9-Funza,52,0.3066642923087882,True
Node9-Funza,53,-0.556177537668278,True
Node9-Funza,54,-0.5424778234186449,True
Node9-Funza,55,0.10467107842661144,True
Node9-Funza,56,-1.1861951265459805,True
Node9-Funza,57,0.3269663431842782,True
Node9-Funza,58,-0.7424253104291012,True
Node9-Funza,59,-0.0147574597965624,True
Node9-Funza,60,0.1667339387409228,True
Node9-Funza,61,-0.243975321122413,True
Node9-Funza,62,0.40286052307398285,True
Node9-Funza,63,-0.262730177589252,True
Node9-Funza,64,-0.4849746252211453,True
Node9-Funza,65,0.1349359220588191,True
Node9-Funza,66,-0.23455574040836008,True
Node9-Funza,67,-1.3966054611793564,True
Node9-Funza,68,0.08960735970316475,True
Node9-Funza,69,-0.06813465735355267,True
Node9-Funza,70,-0.38570632785301046,True
Node9-Funza,71,-0.22485125822713822,True
Node9-Funza,72,-0.18615220383197273,True
Node9-Funza,73,,False
Node9-Funza,74,0.611567631227495,True
Node9-Funza,75,,False
Node9-Funza,76,0.4846725503860356,True
Node9-Funza,77,-0.26886748077774775,True
Node9-Funza,78,0.05037290994053578,True
Node9-Funza,79,0.3976068866808685,True
Node9-Funza,80,0.16552492202668478,True
Node9-Funza,81,,False
Node9-Funza,82,0.11431262025776043,True
Node9-Funza,83,-0.004915680597153804,True
Node9-Funza,84,0.1531515311718814,True
Node9-Funza,85,-0.19722166754805348,True
Node9-Funza,86,-0.3626776901381507,True
Node9-Funza,87,0.3259081227017024,True
Node9-Funza,88,,False
Node9-Funza,89,-0.03315522402360155,True
Node9-Funza,90,-0.036475137441460914,True
Node9-Funza,91,0.17399304862896717,True
Node9-Funza,92,-0.36117637450575535,True
Node9-Funza,93,0.8629400486687293,True
Node9-Funza,94,-0.34013396199786,True
Node9-Funza,95,0.6013857402503625,True
Node9-Funza,96,-0.015730202976244667,True
Node9-Funza,97,-0.18029719411447426,True
Node9-Funza,98,-0.6628817387648034,True
Node9-Funza,99,0.13636667413834136,True
Node9-Funza,100,0.24396091957303268,True
Node9-Funza,101,0.7242918047281404,True
Node9-Funza,102,0.42099279196224537,True
Node9-Funza,103,-0.005562085561488822,True
Node9-Funza,104,0.6273034425957831,True
